combination_id,filename,biodiversity,world_heritage,landscape_level,listed_buffer_m,building_buffer_m,zone_1_ha,zone_2_ha,zone_3_ha,zone_4_ha,zone_5_ha,zone_6_ha,zone_7_ha,zone_8_ha,zone_9_ha,zone_10_ha,zone_11_ha,zone_12_ha,zone_13_ha,zone_14_ha,zone_15_ha,zone_16_ha,zone_17_ha,zone_18_ha,zone_19_ha,zone_20_ha,zone_21_ha,zone_22_ha,zone_23_ha,zone_24_ha,zone_25_ha,zone_26_ha,zone_27_ha
100,bio0_whs1_land3_list1500_bld250,False,True,3,1500,250,445037.5,11363.1,156135.8,57193.6,148859.0,51365.5,48459.2,23754.6,20130.6,148539.4,154204.9,83853.4,22301.5,8113.9,58052.8,45194.6,40514.5,145129.9,1416.7,3224.8,9192.2,13729.7,11.1,14584.5,4443.5,14470.6,4264.3
101,bio0_whs1_land3_list1500_bld500,False,True,3,1500,500,302403.6,2403.1,111155.7,41315.1,102915.7,37001.0,33760.8,17756.2,8227.9,94813.9,98320.7,49789.6,4627.1,1567.1,13744.1,13806.0,14061.5,60532.3,119.4,287.5,2062.5,9257.4,0.0,4753.1,955.5,4315.2,237.8
102,bio0_whs1_land3_list1500_bld750,False,True,3,1500,750,171542.0,516.5,61817.3,22767.1,61474.5,21670.0,18365.6,10991.5,3641.7,49967.6,52754.5,26948.4,246.6,76.3,2559.0,3527.8,3405.1,24358.4,0.0,4.4,293.1,6045.9,0.0,1177.8,61.9,643.6,12.2
103,bio0_whs1_land3_list1500_bld1000,False,True,3,1500,1000,106938.9,203.5,36745.6,13436.6,39854.2,13381.3,10605.5,7015.8,2043.7,30081.4,32829.6,17370.3,34.3,0.0,808.4,1489.6,1671.0,12787.5,0.0,4.4,58.6,4212.4,0.0,443.5,5.5,196.8,4.4
104,bio0_whs1_land3_list1500_bld1250,False,True,3,1500,1250,51201.8,26.5,17013.1,5685.4,20574.1,6675.2,4569.6,2882.0,817.3,13963.0,16045.4,9432.2,0.0,0.0,101.7,574.0,637.0,4797.4,0.0,4.4,0.0,2447.3,0.0,98.4,0.0,34.3,0.0
105,bio0_whs1_land4_list500_bld250,False,True,4,500,250,452816.4,12175.9,158149.6,57818.4,156078.2,52495.7,49440.1,24992.1,24549.8,158750.1,168187.8,95235.2,26313.7,12480.0,70594.8,65954.5,51079.1,232887.1,2416.4,4226.7,13802.7,22981.6,4.4,22330.2,11347.6,28973.3,9809.3
106,bio0_whs1_land4_list500_bld500,False,True,4,500,500,304340.0,2551.3,112261.6,41686.7,104623.2,37419.1,34379.0,18450.7,9054.0,98073.0,102635.9,52615.2,4987.6,2071.3,13564.9,16730.0,15565.5,70896.7,151.5,348.4,2611.0,11407.3,0.0,5575.9,2116.7,6507.1,480.0
107,bio0_whs1_land4_list500_bld750,False,True,4,500,750,171901.4,525.3,62218.7,22930.7,61953.3,21776.2,18564.7,11242.5,3678.2,50687.6,53638.1,27438.4,299.7,76.3,1880.0,3489.1,3489.1,25074.0,0.0,4.4,310.8,6530.3,0.0,1229.8,88.5,744.3,12.2
108,bio0_whs1_land4_list500_bld1000,False,True,4,500,1000,107005.3,205.7,36872.7,13498.6,40043.3,13407.9,10657.5,7104.3,2044.8,30259.5,33118.2,17503.0,60.8,0.0,648.1,1487.4,1706.4,12924.6,0.0,4.4,58.6,4361.6,0.0,452.3,5.5,232.2,4.4
109,bio0_whs1_land4_list500_bld1250,False,True,4,500,1250,51209.6,26.5,17015.3,5688.7,20599.5,6675.2,4569.6,2885.3,817.3,13977.4,16068.7,9446.6,0.0,0.0,101.7,580.6,641.4,4807.3,0.0,4.4,0.0,2458.4,0.0,98.4,0.0,38.7,0.0
110,bio0_whs1_land4_list1000_bld250,False,True,4,1000,250,450193.2,11895.0,157611.0,57655.8,153649.7,52161.7,49127.2,24626.1,22947.3,155105.1,163379.4,91084.8,23011.5,10355.6,62159.0,56592.0,46923.1,193171.1,1997.2,3897.2,11805.4,18885.4,4.4,18021.7,7857.4,22461.8,7155.1
111,bio0_whs1_land4_list1000_bld500,False,True,4,1000,500,303860.1,2514.8,112076.9,41617.0,104174.2,37312.9,34215.3,18311.4,8768.6,97117.5,101418.3,51742.6,4579.5,1813.7,12781.9,15564.4,15165.1,67555.8,151.5,335.1,2487.2,10811.2,0.0,5170.1,1711.9,5812.6,403.7
112,bio0_whs1_land4_list1000_bld750,False,True,4,1000,750,171857.2,525.3,62215.4,22919.7,61880.3,21769.5,18551.4,11220.4,3677.1,50632.3,53496.6,27349.9,282.0,76.3,1878.9,3455.9,3488.0,24981.1,0.0,4.4,310.8,6483.9,0.0,1223.1,81.8,739.8,12.2
113,bio0_whs1_land4_list1000_bld1000,False,True,4,1000,1000,107005.3,205.7,36872.7,13498.6,40040.0,13407.9,10657.5,7104.3,2044.8,30259.5,33114.9,17503.0,60.8,0.0,648.1,1487.4,1706.4,12924.6,0.0,4.4,58.6,4361.6,0.0,452.3,5.5,232.2,4.4
114,bio0_whs1_land4_list1000_bld1250,False,True,4,1000,1250,51209.6,26.5,17015.3,5688.7,20599.5,6675.2,4569.6,2885.3,817.3,13977.4,16068.7,9446.6,0.0,0.0,101.7,580.6,641.4,4807.3,0.0,4.4,0.0,2458.4,0.0,98.4,0.0,38.7,0.0
115,bio0_whs1_land4_list1500_bld250,False,True,4,1500,250,445037.5,11363.1,156135.8,57193.6,148859.0,51365.5,48459.2,23754.6,20130.6,148539.4,154204.9,83853.4,18355.6,8107.3,47356.6,42714.1,40514.5,142136.2,1416.7,3224.8,9192.2,13577.1,4.4,13103.7,3657.2,14187.5,4264.3
116,bio0_whs1_land4_list1500_bld500,False,True,4,1500,500,302403.6,2403.1,111155.7,41315.1,102915.7,37001.0,33760.8,17756.2,8227.9,94813.9,98320.7,49789.6,3996.7,1567.1,10529.2,13192.2,14061.5,60197.2,119.4,287.5,2062.5,9249.7,0.0,4554.1,827.2,4287.6,237.8
117,bio0_whs1_land4_list1500_bld750,False,True,4,1500,750,171542.0,516.5,61817.3,22767.1,61474.5,21670.0,18365.6,10991.5,3641.7,49967.6,52754.5,26948.4,236.7,76.3,1850.2,3305.5,3405.1,24324.2,0.0,4.4,293.1,6045.9,0.0,1177.8,61.9,643.6,12.2
118,bio0_whs1_land4_list1500_bld1000,False,True,4,1500,1000,106938.9,203.5,36745.6,13436.6,39854.2,13381.3,10605.5,7015.8,2043.7,30081.4,32829.6,17370.3,34.3,0.0,648.1,1431.0,1671.0,12787.5,0.0,4.4,58.6,4212.4,0.0,443.5,5.5,196.8,4.4
119,bio0_whs1_land4_list1500_bld1250,False,True,4,1500,1250,51201.8,26.5,17013.1,5685.4,20574.1,6675.2,4569.6,2882.0,817.3,13963.0,16045.4,9432.2,0.0,0.0,101.7,574.0,637.0,4797.4,0.0,4.4,0.0,2447.3,0.0,98.4,0.0,34.3,0.0
120,bio1_whs0_land1_list500_bld250,True,False,1,500,250,369921.8,8987.6,138531.0,49805.1,147513.1,62985.1,37399.1,27777.9,19949.2,103328.2,145071.3,102980.9,41331.7,64239.2,95087.0,84464.9,39958.2,205958.5,2100.1,6499.3,27731.4,31894.0,11.1,13191.1,31168.5,51306.9,26331.4
121,bio1_whs0_land1_list500_bld500,True,False,1,500,500,244376.2,1321.5,97631.7,36210.3,101504.6,46287.2,27184.0,21855.8,8016.6,57238.9,84949.3,56245.8,11746.8,34339.1,23761.3,21917.7,9084.9,44957.9,368.3,692.3,12300.9,8129.4,0.0,1264.0,7585.3,12760.9,8514.3
122,bio1_whs0_land1_list500_bld750,True,False,1,500,750,135662.3,61.9,53277.6,19981.3,61100.7,27679.4,15579.8,14919.6,3553.2,26652.1,41025.4,26667.5,2814.5,15370.8,4214.6,3722.4,477.7,11186.1,79.6,7.7,5340.4,1185.5,0.0,54.2,781.9,1045.1,3629.5
123,bio1_whs0_land1_list500_bld1000,True,False,1,500,1000,84355.4,0.0,31031.4,11789.9,39014.9,17076.1,9297.3,10204.1,1996.1,15123.1,23673.9,14978.2,1271.8,7866.2,1383.5,1144.6,26.5,5365.8,5.5,0.0,2973.8,235.6,0.0,8.8,146.0,91.8,1867.9
124,bio1_whs0_land1_list500_bld1250,True,False,1,500,1250,41878.0,0.0,13801.6,4734.3,19387.4,8152.7,4055.3,4906.9,808.4,6567.9,10176.4,6208.5,475.5,2827.8,244.4,232.2,0.0,2310.2,0.0,0.0,1291.7,10.0,0.0,0.0,31.0,0.0,603.8
125,bio1_whs0_land1_list1000_bld250,True,False,1,1000,250,368153.5,8825.0,138114.1,49646.9,145222.8,62644.5,37229.9,27403.0,18887.6,100152.0,140674.2,98246.6,37142.6,59805.7,84761.3,71274.9,35950.4,163241.1,1807.0,6003.9,25172.4,23836.5,11.1,7938.1,22687.4,39043.6,21806.0
126,bio1_whs0_land1_list1000_bld500,True,False,1,1000,500,244120.7,1293.9,97471.4,36145.1,100950.5,46171.1,27103.3,21701.0,7825.3,56382.9,83773.7,55236.1,11200.5,33350.5,22527.1,19931.5,8723.3,41717.7,368.3,692.3,12002.3,6906.3,0.0,829.4,6529.2,11162.9,8147.1
127,bio1_whs0_land1_list1000_bld750,True,False,1,1000,750,135647.9,61.9,53266.5,19971.4,61015.5,27669.5,15571.0,14892.0,3553.2,26599.0,40883.8,26584.6,2796.8,15250.3,4195.8,3668.3,476.6,11160.7,79.6,7.7,5322.7,1140.2,0.0,54.2,757.5,1019.6,3629.5
128,bio1_whs0_land1_list1000_bld1000,True,False,1,1000,1000,84355.4,0.0,31031.4,11789.9,39011.5,17076.1,9297.3,10204.1,1996.1,15123.1,23670.6,14978.2,1271.8,7862.9,1383.5,1144.6,26.5,5365.8,5.5,0.0,2973.8,235.6,0.0,8.8,146.0,91.8,1867.9
129,bio1_whs0_land1_list1000_bld1250,True,False,1,1000,1250,41878.0,0.0,13801.6,4734.3,19387.4,8152.7,4055.3,4906.9,808.4,6567.9,10176.4,6208.5,475.5,2827.8,244.4,232.2,0.0,2310.2,0.0,0.0,1291.7,10.0,0.0,0.0,31.0,0.0,603.8
130,bio1_whs0_land1_list1500_bld250,True,False,1,1500,250,364266.3,8464.5,136934.1,49188.0,140616.7,61765.3,36896.0,26537.1,17008.7,94168.0,131974.2,89984.4,30835.7,53498.8,67310.3,51823.3,29900.1,109683.7,1361.4,5071.6,21780.6,13661.1,11.1,3662.7,11547.8,23057.9,16553.0
131,bio1_whs0_land1_list1500_bld500,True,False,1,1500,500,243076.8,1225.3,96648.6,35845.4,99436.5,45768.6,26907.5,21167.9,7464.8,54227.6,80767.9,52825.3,10283.7,31219.4,19515.7,15586.5,7793.2,35118.8,341.7,620.4,11251.4,4456.8,0.0,442.4,3711.4,7292.3,7259.1
132,bio1_whs0_land1_list1500_bld750,True,False,1,1500,750,135487.6,61.9,52898.3,19818.7,60370.8,27529.0,15493.6,14683.0,3528.9,25970.8,40163.9,26136.7,2738.2,14576.8,4050.9,3253.5,445.7,10869.8,79.6,7.7,5224.2,881.4,0.0,54.2,597.2,767.5,3486.9
133,bio1_whs0_land1_list1500_bld1000,True,False,1,1500,1000,84326.7,0.0,30896.5,11728.0,38734.0,17027.5,9275.1,10114.5,1995.0,14932.9,23385.3,14848.8,1245.2,7597.5,1379.1,1070.5,22.1,5331.5,5.5,0.0,2946.1,213.4,0.0,8.8,146.0,64.1,1836.9
134,bio1_whs0_land1_list1500_bld1250,True,False,1,1500,1250,41874.7,0.0,13799.4,4731.0,19360.9,8144.9,4055.3,4898.0,808.4,6553.5,10153.2,6194.1,475.5,2801.2,244.4,232.2,0.0,2310.2,0.0,0.0,1291.7,10.0,0.0,0.0,31.0,0.0,603.8
135,bio1_whs0_land2_list500_bld250,True,False,2,500,250,346080.9,8987.6,138531.0,49805.1,114687.9,52565.4,37281.9,14530.4,19949.2,103239.7,144061.6,71782.5,38680.9,15388.5,68793.3,70934.3,39958.2,195183.8,1522.8,4007.8,11625.2,31894.0,11.1,13191.1,23579.9,42296.1,14105.7
136,bio1_whs0_land2_list500_bld500,True,False,2,500,500,226696.3,1321.5,97631.7,36210.3,74090.5,38423.2,27086.7,10819.0,8016.6,57161.5,84358.8,34687.5,10399.8,3858.5,11711.4,15170.7,9084.9,38823.5,65.2,317.4,1864.5,8129.4,0.0,1264.0,4666.9,10220.7,1140.2
137,bio1_whs0_land2_list500_bld750,True,False,2,500,750,125305.6,61.9,53277.6,19981.3,42707.4,22772.6,15493.6,6940.6,3553.2,26605.6,40819.7,15584.3,2535.8,829.4,1323.8,1375.7,477.7,8468.9,0.0,0.0,189.1,1185.5,0.0,54.2,207.9,767.5,40.9
138,bio1_whs0_land2_list500_bld1000,True,False,2,500,1000,77900.3,0.0,31031.4,11789.9,26841.2,14089.1,9229.8,4568.5,1996.1,15098.8,23587.6,9202.2,1251.9,307.4,613.8,278.7,26.5,3979.0,0.0,0.0,49.8,235.6,0.0,8.8,5.5,52.0,6.6
139,bio1_whs0_land2_list500_bld1250,True,False,2,500,1250,38476.3,0.0,13801.6,4734.3,13363.6,6904.1,4025.5,2055.9,808.4,6567.9,10161.0,4491.0,475.5,80.7,162.6,23.2,0.0,1874.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
140,bio1_whs0_land2_list1000_bld250,True,False,2,1000,250,344533.8,8825.0,138114.1,49646.9,112566.8,52239.2,37112.7,14208.5,18887.6,100065.8,139664.6,67775.9,34570.3,13247.5,59563.5,58918.8,35950.4,153191.9,1229.8,3709.2,9694.3,23836.5,11.1,7938.1,16574.0,31591.0,10624.3
141,bio1_whs0_land2_list1000_bld500,True,False,2,1000,500,226496.1,1293.9,97471.4,36145.1,73664.8,38307.1,27006.0,10685.2,7825.3,56307.7,83183.2,33865.8,9854.6,3553.2,10804.6,13543.9,8723.3,35773.5,65.2,317.4,1739.6,6906.3,0.0,829.4,3935.9,8819.5,986.5
142,bio1_whs0_land2_list1000_bld750,True,False,2,1000,750,125291.2,61.9,53266.5,19971.4,42643.3,22764.8,15484.7,6918.5,3553.2,26554.7,40678.1,15503.5,2518.1,829.4,1322.7,1369.1,476.6,8449.0,0.0,0.0,180.3,1140.2,0.0,54.2,201.3,744.3,40.9
143,bio1_whs0_land2_list1000_bld1000,True,False,2,1000,1000,77900.3,0.0,31031.4,11789.9,26837.9,14089.1,9229.8,4568.5,1996.1,15098.8,23584.3,9202.2,1251.9,307.4,613.8,278.7,26.5,3979.0,0.0,0.0,49.8,235.6,0.0,8.8,5.5,52.0,6.6
144,bio1_whs0_land2_list1000_bld1250,True,False,2,1000,1250,38476.3,0.0,13801.6,4734.3,13363.6,6904.1,4025.5,2055.9,808.4,6567.9,10161.0,4491.0,475.5,80.7,162.6,23.2,0.0,1874.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
145,bio1_whs0_land2_list1500_bld250,True,False,2,1500,250,341129.8,8464.5,136934.1,49188.0,108548.0,51375.4,36778.7,13591.4,17008.7,94162.5,130972.2,61098.5,28542.0,11007.0,43949.4,41662.4,29900.1,100930.6,801.8,3088.8,7398.4,13661.1,11.1,3662.7,8121.7,17591.5,6809.0
146,bio1_whs0_land2_list1500_bld500,True,False,2,1500,500,225704.3,1225.3,96648.6,35845.4,72593.1,37911.2,26810.2,10329.1,7464.8,54222.0,80185.1,32124.0,9028.5,3319.9,8425.8,10247.2,7793.2,29566.1,43.1,274.3,1428.8,4456.8,0.0,442.4,2151.0,5477.5,706.7
147,bio1_whs0_land2_list1500_bld750,True,False,2,1500,750,125158.5,61.9,52898.3,19818.7,42250.7,22624.4,15407.3,6782.5,3528.9,25966.4,39958.2,15135.3,2460.6,816.2,1281.7,1217.6,445.7,8248.9,0.0,0.0,179.2,881.4,0.0,54.2,163.7,536.4,33.2
148,bio1_whs0_land2_list1500_bld1000,True,False,2,1500,1000,77871.6,0.0,30896.5,11728.0,26658.7,14040.4,9207.7,4503.2,1995.0,14928.5,23299.0,9072.8,1225.3,307.4,613.8,249.9,22.1,3964.6,0.0,0.0,49.8,213.4,0.0,8.8,5.5,25.4,6.6
149,bio1_whs0_land2_list1500_bld1250,True,False,2,1500,1250,38473.0,0.0,13799.4,4731.0,13338.2,6896.4,4025.5,2052.5,808.4,6553.5,10137.7,4476.7,475.5,80.7,162.6,23.2,0.0,1874.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
150,bio1_whs0_land3_list500_bld250,True,False,3,500,250,300823.3,8987.6,114126.1,47010.5,106404.8,46752.8,34478.5,13290.6,19949.2,101261.3,141878.6,71387.7,30587.9,10038.2,63277.1,59149.9,39879.7,182239.3,1459.8,4007.8,11143.0,9484.2,11.1,9831.4,13185.6,19893.9,9316.1
151,bio1_whs0_land3_list500_bld500,True,False,3,500,500,200225.6,1321.5,80614.2,34199.8,67444.1,33751.9,24910.3,9803.8,8016.6,55964.9,83022.8,34388.9,5615.7,1450.9,9035.2,11443.8,9049.5,36429.3,65.2,317.4,1817.0,1017.4,0.0,910.2,2196.3,3843.0,412.5
152,bio1_whs0_land3_list500_bld750,True,False,3,500,750,114383.8,61.9,44963.5,18843.3,38485.1,19850.8,13995.1,6266.0,3553.2,26130.1,40180.5,15327.7,327.3,47.6,171.4,1113.6,477.7,8256.6,0.0,0.0,180.3,21.0,0.0,54.2,45.3,184.7,4.4
153,bio1_whs0_land3_list500_bld1000,True,False,3,500,1000,72367.5,0.0,26793.6,11084.4,24090.8,12370.5,8199.1,4142.7,1996.1,14892.0,23242.6,8958.9,53.1,0.0,0.0,216.8,26.5,3955.8,0.0,0.0,49.8,0.0,0.0,8.8,0.0,0.0,4.4
154,bio1_whs0_land3_list500_bld1250,True,False,3,500,1250,36181.6,0.0,12426.9,4518.7,11700.4,6329.0,3431.6,1812.6,808.4,6517.0,10036.0,4284.2,0.0,0.0,0.0,23.2,0.0,1874.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,bio1_whs0_land3_list1000_bld250,True,False,3,1000,250,299338.1,8825.0,113718.1,46852.3,104290.3,46442.1,34309.3,12968.8,18887.6,98176.9,137592.1,67397.7,26600.1,8238.9,54718.6,49269.8,35871.9,143780.7,1172.2,3709.2,9313.8,6423.0,11.1,6039.3,8592.8,14780.3,6706.1
156,bio1_whs0_land3_list1000_bld500,True,False,3,1000,500,200026.5,1293.9,80462.7,34134.5,67022.8,33645.7,24829.5,9669.9,7825.3,55131.1,81856.1,33567.2,5077.2,1217.6,8242.2,10342.3,8687.9,33808.3,65.2,317.4,1716.3,827.2,0.0,629.3,1751.7,3375.2,337.3
157,bio1_whs0_land3_list1000_bld750,True,False,3,1000,750,114369.4,61.9,44960.2,18833.4,38421.0,19844.2,13986.3,6243.9,3553.2,26079.2,40038.9,15247.0,309.7,47.6,170.3,1112.5,476.6,8238.9,0.0,0.0,180.3,21.0,0.0,54.2,38.7,184.7,4.4
158,bio1_whs0_land3_list1000_bld1000,True,False,3,1000,1000,72367.5,0.0,26793.6,11084.4,24087.5,12370.5,8199.1,4142.7,1996.1,14892.0,23239.3,8958.9,53.1,0.0,0.0,216.8,26.5,3955.8,0.0,0.0,49.8,0.0,0.0,8.8,0.0,0.0,4.4
159,bio1_whs0_land3_list1000_bld1250,True,False,3,1000,1250,36181.6,0.0,12426.9,4518.7,11700.4,6329.0,3431.6,1812.6,808.4,6517.0,10036.0,4284.2,0.0,0.0,0.0,23.2,0.0,1874.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,bio1_whs0_land3_list1500_bld250,True,False,3,1500,250,296136.5,8464.5,112652.0,46393.4,100299.1,45681.2,33977.5,12363.9,17008.7,92428.5,129195.1,60749.0,20958.9,6466.2,39916.2,35091.1,29830.4,95387.8,785.2,3088.8,7135.2,3001.4,11.1,3006.9,3546.6,8654.7,3897.2
161,bio1_whs0_land3_list1500_bld500,True,False,3,1500,500,199299.9,1225.3,79727.3,33834.9,65969.9,33333.9,24636.0,9326.0,7464.8,53112.8,78965.3,31835.4,4367.2,1077.1,6036.0,8164.8,7759.0,28264.5,43.1,274.3,1405.6,460.1,0.0,399.2,689.0,2280.4,184.7
162,bio1_whs0_land3_list1500_bld750,True,False,3,1500,750,114242.2,61.9,44616.2,18680.8,38036.1,19744.6,13908.8,6120.0,3528.9,25493.1,39330.0,14878.7,261.0,47.6,136.0,1080.5,445.7,8087.4,0.0,0.0,179.2,21.0,0.0,54.2,18.8,143.8,4.4
163,bio1_whs0_land3_list1500_bld1000,True,False,3,1500,1000,72338.8,0.0,26673.1,11022.5,23909.4,12344.0,8177.0,4084.1,1995.0,14721.7,22954.0,8829.5,26.5,0.0,0.0,216.8,22.1,3942.5,0.0,0.0,49.8,0.0,0.0,8.8,0.0,0.0,4.4
164,bio1_whs0_land3_list1500_bld1250,True,False,3,1500,1250,36178.2,0.0,12424.7,4515.4,11674.9,6329.0,3431.6,1809.2,808.4,6502.7,10012.8,4269.9,0.0,0.0,0.0,23.2,0.0,1874.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,bio1_whs0_land4_list500_bld250,True,False,4,500,250,300823.3,8987.6,114126.1,47010.5,106404.8,46752.8,34478.5,13290.6,19949.2,101261.3,141878.6,71387.7,24356.2,10038.2,55903.0,55323.5,39879.7,173786.9,1459.8,4007.8,11143.0,8710.0,4.4,7157.4,10219.6,19777.8,9316.1
166,bio1_whs0_land4_list500_bld500,True,False,4,500,500,200225.6,1321.5,80614.2,34199.8,67444.1,33751.9,24910.3,9803.8,8016.6,55964.9,83022.8,34388.9,4659.1,1450.9,8173.7,11134.1,9049.5,35685.0,65.2,317.4,1817.0,961.0,0.0,800.7,1882.2,3837.5,412.5
167,bio1_whs0_land4_list500_bld750,True,False,4,500,750,114383.8,61.9,44963.5,18843.3,38485.1,19850.8,13995.1,6266.0,3553.2,26130.1,40180.5,15327.7,314.1,47.6,143.8,1113.6,477.7,8222.3,0.0,0.0,180.3,21.0,0.0,54.2,45.3,184.7,4.4
168,bio1_whs0_land4_list500_bld1000,True,False,4,500,1000,72367.5,0.0,26793.6,11084.4,24090.8,12370.5,8199.1,4142.7,1996.1,14892.0,23242.6,8958.9,53.1,0.0,0.0,216.8,26.5,3955.8,0.0,0.0,49.8,0.0,0.0,8.8,0.0,0.0,4.4
169,bio1_whs0_land4_list500_bld1250,True,False,4,500,1250,36181.6,0.0,12426.9,4518.7,11700.4,6329.0,3431.6,1812.6,808.4,6517.0,10036.0,4284.2,0.0,0.0,0.0,23.2,0.0,1874.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,bio1_whs0_land4_list1000_bld250,True,False,4,1000,250,299338.1,8825.0,113718.1,46852.3,104290.3,46442.1,34309.3,12968.8,18887.6,98176.9,137592.1,67397.7,21255.3,8238.9,48511.2,46588.0,35871.9,137625.3,1172.2,3709.2,9313.8,5974.0,4.4,4430.2,6866.5,14733.8,6706.1
171,bio1_whs0_land4_list1000_bld500,True,False,4,1000,500,200026.5,1293.9,80462.7,34134.5,67022.8,33645.7,24829.5,9669.9,7825.3,55131.1,81856.1,33567.2,4282.0,1217.6,7512.3,10138.8,8687.9,33134.8,65.2,317.4,1716.3,800.7,0.0,550.7,1495.2,3375.2,337.3
172,bio1_whs0_land4_list1000_bld750,True,False,4,1000,750,114369.4,61.9,44960.2,18833.4,38421.0,19844.2,13986.3,6243.9,3553.2,26079.2,40038.9,15247.0,296.4,47.6,142.7,1112.5,476.6,8204.6,0.0,0.0,180.3,21.0,0.0,54.2,38.7,184.7,4.4
173,bio1_whs0_land4_list1000_bld1000,True,False,4,1000,1000,72367.5,0.0,26793.6,11084.4,24087.5,12370.5,8199.1,4142.7,1996.1,14892.0,23239.3,8958.9,53.1,0.0,0.0,216.8,26.5,3955.8,0.0,0.0,49.8,0.0,0.0,8.8,0.0,0.0,4.4
174,bio1_whs0_land4_list1000_bld1250,True,False,4,1000,1250,36181.6,0.0,12426.9,4518.7,11700.4,6329.0,3431.6,1812.6,808.4,6517.0,10036.0,4284.2,0.0,0.0,0.0,23.2,0.0,1874.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,bio1_whs0_land4_list1500_bld250,True,False,4,1500,250,296136.5,8464.5,112652.0,46393.4,100299.1,45681.2,33977.5,12363.9,17008.7,92428.5,129195.1,60749.0,16961.1,6466.2,35478.2,33540.7,29830.4,92398.6,785.2,3088.8,7135.2,2884.2,4.4,2118.9,2980.4,8643.7,3897.2
176,bio1_whs0_land4_list1500_bld500,True,False,4,1500,500,199299.9,1225.3,79727.3,33834.9,65969.9,33333.9,24636.0,9326.0,7464.8,53112.8,78965.3,31835.4,3741.2,1077.1,5488.6,8076.3,7759.0,27929.4,43.1,274.3,1405.6,452.3,0.0,327.3,625.9,2280.4,184.7
177,bio1_whs0_land4_list1500_bld750,True,False,4,1500,750,114242.2,61.9,44616.2,18680.8,38036.1,19744.6,13908.8,6120.0,3528.9,25493.1,39330.0,14878.7,251.0,47.6,113.9,1080.5,445.7,8053.1,0.0,0.0,179.2,21.0,0.0,54.2,18.8,143.8,4.4
178,bio1_whs0_land4_list1500_bld1000,True,False,4,1500,1000,72338.8,0.0,26673.1,11022.5,23909.4,12344.0,8177.0,4084.1,1995.0,14721.7,22954.0,8829.5,26.5,0.0,0.0,216.8,22.1,3942.5,0.0,0.0,49.8,0.0,0.0,8.8,0.0,0.0,4.4
179,bio1_whs0_land4_list1500_bld1250,True,False,4,1500,1250,36178.2,0.0,12424.7,4515.4,11674.9,6329.0,3431.6,1809.2,808.4,6502.7,10012.8,4269.9,0.0,0.0,0.0,23.2,0.0,1874.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,bio1_whs1_land1_list500_bld250,True,True,1,500,250,357397.5,8987.6,138531.0,49805.1,147513.1,62985.1,37399.1,27777.9,19949.2,103328.2,145071.3,98777.4,38024.0,33776.2,95087.0,84421.8,39958.2,205954.1,2100.1,6499.3,27621.9,31088.9,11.1,13191.1,31127.6,51023.8,26294.9
181,bio1_whs1_land1_list500_bld500,True,True,1,500,500,232907.0,1321.5,97631.7,36210.3,101504.6,46287.2,27184.0,21855.8,8016.6,57238.9,84949.3,54724.1,10361.1,14480.6,23761.3,21902.2,9084.9,44957.9,368.3,692.3,12269.9,7661.6,0.0,1264.0,7572.1,12638.2,8514.3
182,bio1_whs1_land1_list500_bld750,True,True,1,500,750,126138.4,61.9,53277.6,19981.3,61100.7,27679.4,15579.8,14919.6,3553.2,26652.1,41025.4,26250.6,2528.1,5550.5,4214.6,3722.4,477.7,11186.1,79.6,7.7,5340.4,1048.4,0.0,54.2,781.9,1045.1,3629.5
183,bio1_whs1_land1_list500_bld1000,True,True,1,500,1000,76316.7,0.0,31031.4,11789.9,39014.9,17076.1,9297.3,10204.1,1996.1,15123.1,23673.9,14855.5,1243.0,2584.5,1383.5,1144.6,26.5,5365.8,5.5,0.0,2973.8,188.0,0.0,8.8,146.0,91.8,1867.9
184,bio1_whs1_land1_list500_bld1250,True,True,1,500,1250,35758.0,0.0,13801.6,4734.3,19387.4,8152.7,4055.3,4906.9,808.4,6567.9,10176.4,6208.5,475.5,623.7,244.4,232.2,0.0,2310.2,0.0,0.0,1291.7,10.0,0.0,0.0,31.0,0.0,603.8
185,bio1_whs1_land1_list1000_bld250,True,True,1,1000,250,355629.2,8825.0,138114.1,49646.9,145222.8,62644.5,37229.9,27403.0,18887.6,100152.0,140674.2,94491.0,34095.8,30289.4,84761.3,71231.8,35950.4,163236.7,1807.0,6003.9,25111.6,23104.4,11.1,7938.1,22650.9,38792.6,21769.5
