combination_id,filename,biodiversity,world_heritage,landscape_level,listed_buffer_m,building_buffer_m,zone_1_baseline_gw,zone_2_baseline_gw,zone_3_baseline_gw,zone_4_baseline_gw,zone_5_baseline_gw,zone_6_baseline_gw,zone_7_baseline_gw,zone_8_baseline_gw,zone_9_baseline_gw,zone_10_baseline_gw,zone_11_baseline_gw,zone_12_baseline_gw,zone_13_baseline_gw,zone_14_baseline_gw,zone_15_baseline_gw,zone_16_baseline_gw,zone_17_baseline_gw,zone_18_baseline_gw,zone_19_baseline_gw,zone_20_baseline_gw,zone_21_baseline_gw,zone_22_baseline_gw,zone_23_baseline_gw,zone_24_baseline_gw,zone_25_baseline_gw,zone_26_baseline_gw,zone_27_baseline_gw,zone_1_reduction_biodiversity_gw,zone_2_reduction_biodiversity_gw,zone_3_reduction_biodiversity_gw,zone_4_reduction_biodiversity_gw,zone_5_reduction_biodiversity_gw,zone_6_reduction_biodiversity_gw,zone_7_reduction_biodiversity_gw,zone_8_reduction_biodiversity_gw,zone_9_reduction_biodiversity_gw,zone_10_reduction_biodiversity_gw,zone_11_reduction_biodiversity_gw,zone_12_reduction_biodiversity_gw,zone_13_reduction_biodiversity_gw,zone_14_reduction_biodiversity_gw,zone_15_reduction_biodiversity_gw,zone_16_reduction_biodiversity_gw,zone_17_reduction_biodiversity_gw,zone_18_reduction_biodiversity_gw,zone_19_reduction_biodiversity_gw,zone_20_reduction_biodiversity_gw,zone_21_reduction_biodiversity_gw,zone_22_reduction_biodiversity_gw,zone_23_reduction_biodiversity_gw,zone_24_reduction_biodiversity_gw,zone_25_reduction_biodiversity_gw,zone_26_reduction_biodiversity_gw,zone_27_reduction_biodiversity_gw,zone_1_reduction_world_heritage_gw,zone_2_reduction_world_heritage_gw,zone_3_reduction_world_heritage_gw,zone_4_reduction_world_heritage_gw,zone_5_reduction_world_heritage_gw,zone_6_reduction_world_heritage_gw,zone_7_reduction_world_heritage_gw,zone_8_reduction_world_heritage_gw,zone_9_reduction_world_heritage_gw,zone_10_reduction_world_heritage_gw,zone_11_reduction_world_heritage_gw,zone_12_reduction_world_heritage_gw,zone_13_reduction_world_heritage_gw,zone_14_reduction_world_heritage_gw,zone_15_reduction_world_heritage_gw,zone_16_reduction_world_heritage_gw,zone_17_reduction_world_heritage_gw,zone_18_reduction_world_heritage_gw,zone_19_reduction_world_heritage_gw,zone_20_reduction_world_heritage_gw,zone_21_reduction_world_heritage_gw,zone_22_reduction_world_heritage_gw,zone_23_reduction_world_heritage_gw,zone_24_reduction_world_heritage_gw,zone_25_reduction_world_heritage_gw,zone_26_reduction_world_heritage_gw,zone_27_reduction_world_heritage_gw,zone_1_reduction_landscape_gw,zone_2_reduction_landscape_gw,zone_3_reduction_landscape_gw,zone_4_reduction_landscape_gw,zone_5_reduction_landscape_gw,zone_6_reduction_landscape_gw,zone_7_reduction_landscape_gw,zone_8_reduction_landscape_gw,zone_9_reduction_landscape_gw,zone_10_reduction_landscape_gw,zone_11_reduction_landscape_gw,zone_12_reduction_landscape_gw,zone_13_reduction_landscape_gw,zone_14_reduction_landscape_gw,zone_15_reduction_landscape_gw,zone_16_reduction_landscape_gw,zone_17_reduction_landscape_gw,zone_18_reduction_landscape_gw,zone_19_reduction_landscape_gw,zone_20_reduction_landscape_gw,zone_21_reduction_landscape_gw,zone_22_reduction_landscape_gw,zone_23_reduction_landscape_gw,zone_24_reduction_landscape_gw,zone_25_reduction_landscape_gw,zone_26_reduction_landscape_gw,zone_27_reduction_landscape_gw,zone_1_reduction_listed_gw,zone_2_reduction_listed_gw,zone_3_reduction_listed_gw,zone_4_reduction_listed_gw,zone_5_reduction_listed_gw,zone_6_reduction_listed_gw,zone_7_reduction_listed_gw,zone_8_reduction_listed_gw,zone_9_reduction_listed_gw,zone_10_reduction_listed_gw,zone_11_reduction_listed_gw,zone_12_reduction_listed_gw,zone_13_reduction_listed_gw,zone_14_reduction_listed_gw,zone_15_reduction_listed_gw,zone_16_reduction_listed_gw,zone_17_reduction_listed_gw,zone_18_reduction_listed_gw,zone_19_reduction_listed_gw,zone_20_reduction_listed_gw,zone_21_reduction_listed_gw,zone_22_reduction_listed_gw,zone_23_reduction_listed_gw,zone_24_reduction_listed_gw,zone_25_reduction_listed_gw,zone_26_reduction_listed_gw,zone_27_reduction_listed_gw,zone_1_reduction_building_gw,zone_2_reduction_building_gw,zone_3_reduction_building_gw,zone_4_reduction_building_gw,zone_5_reduction_building_gw,zone_6_reduction_building_gw,zone_7_reduction_building_gw,zone_8_reduction_building_gw,zone_9_reduction_building_gw,zone_10_reduction_building_gw,zone_11_reduction_building_gw,zone_12_reduction_building_gw,zone_13_reduction_building_gw,zone_14_reduction_building_gw,zone_15_reduction_building_gw,zone_16_reduction_building_gw,zone_17_reduction_building_gw,zone_18_reduction_building_gw,zone_19_reduction_building_gw,zone_20_reduction_building_gw,zone_21_reduction_building_gw,zone_22_reduction_building_gw,zone_23_reduction_building_gw,zone_24_reduction_building_gw,zone_25_reduction_building_gw,zone_26_reduction_building_gw,zone_27_reduction_building_gw,zone_1_reduction_parcel_filter_gw,zone_2_reduction_parcel_filter_gw,zone_3_reduction_parcel_filter_gw,zone_4_reduction_parcel_filter_gw,zone_5_reduction_parcel_filter_gw,zone_6_reduction_parcel_filter_gw,zone_7_reduction_parcel_filter_gw,zone_8_reduction_parcel_filter_gw,zone_9_reduction_parcel_filter_gw,zone_10_reduction_parcel_filter_gw,zone_11_reduction_parcel_filter_gw,zone_12_reduction_parcel_filter_gw,zone_13_reduction_parcel_filter_gw,zone_14_reduction_parcel_filter_gw,zone_15_reduction_parcel_filter_gw,zone_16_reduction_parcel_filter_gw,zone_17_reduction_parcel_filter_gw,zone_18_reduction_parcel_filter_gw,zone_19_reduction_parcel_filter_gw,zone_20_reduction_parcel_filter_gw,zone_21_reduction_parcel_filter_gw,zone_22_reduction_parcel_filter_gw,zone_23_reduction_parcel_filter_gw,zone_24_reduction_parcel_filter_gw,zone_25_reduction_parcel_filter_gw,zone_26_reduction_parcel_filter_gw,zone_27_reduction_parcel_filter_gw,zone_1_final_gw,zone_2_final_gw,zone_3_final_gw,zone_4_final_gw,zone_5_final_gw,zone_6_final_gw,zone_7_final_gw,zone_8_final_gw,zone_9_final_gw,zone_10_final_gw,zone_11_final_gw,zone_12_final_gw,zone_13_final_gw,zone_14_final_gw,zone_15_final_gw,zone_16_final_gw,zone_17_final_gw,zone_18_final_gw,zone_19_final_gw,zone_20_final_gw,zone_21_final_gw,zone_22_final_gw,zone_23_final_gw,zone_24_final_gw,zone_25_final_gw,zone_26_final_gw,zone_27_final_gw
10,bio0_whs0_land1_list1500_bld250,False,False,1,1500,250,109.6,3.6,28.8,8.8,45.0,11.3,10.0,7.4,6.6,26.8,28.1,25.2,26.8,18.7,50.9,40.3,12.9,118.2,2.6,4.3,11.9,15.9,0.0,15.1,15.5,28.4,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.3,0.4,0.1,2.5,0.3,0.2,0.3,1.5,2.3,3.4,4.3,4.9,3.9,14.5,15.1,3.8,61.9,1.1,1.2,3.9,9.3,0.0,9.1,9.8,15.6,7.3,16.2,0.7,4.2,0.8,4.2,1.5,1.4,1.2,1.1,2.5,2.5,2.8,4.4,2.7,11.3,7.1,1.6,18.9,0.6,1.0,2.0,1.9,0.0,2.4,2.2,3.8,2.7,0.9,0.1,0.4,0.1,0.4,0.1,0.2,0.1,0.2,0.4,0.4,0.3,0.3,0.3,0.7,0.6,0.1,2.0,0.1,0.2,0.3,0.2,0.0,0.2,0.3,0.5,0.4,89.6,2.4,23.7,7.8,37.9,9.3,8.3,5.8,3.9,21.6,21.7,17.8,17.1,11.8,24.4,17.6,7.4,35.4,0.9,2.0,5.6,4.5,0.0,3.4,3.2,8.5,6.1
11,bio0_whs0_land1_list1500_bld500,False,False,1,1500,500,109.6,3.6,28.8,8.8,45.0,11.3,10.0,7.4,6.6,26.8,28.1,25.2,26.8,18.7,50.9,40.3,12.9,118.2,2.6,4.3,11.9,15.9,0.0,15.1,15.5,28.4,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.3,0.4,0.1,2.5,0.3,0.2,0.3,1.5,2.3,3.4,4.3,4.9,3.9,14.5,15.1,3.8,61.9,1.1,1.2,3.9,9.3,0.0,9.1,9.8,15.6,7.3,51.3,2.9,12.6,3.4,16.6,4.8,4.6,3.0,4.0,12.2,12.4,11.6,14.6,8.7,29.2,19.4,7.0,46.0,1.3,2.9,5.7,4.8,0.0,5.3,5.0,10.2,6.7,0.6,0.0,0.3,0.1,0.2,0.1,0.1,0.1,0.0,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.1,0.4,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,54.8,0.3,15.5,5.2,25.7,6.1,5.1,4.0,1.1,12.0,12.1,9.2,7.1,5.9,7.1,5.7,2.0,9.9,0.3,0.3,2.2,1.7,0.0,0.7,0.7,2.5,2.5
12,bio0_whs0_land1_list1500_bld750,False,False,1,1500,750,109.6,3.6,28.8,8.8,45.0,11.3,10.0,7.4,6.6,26.8,28.1,25.2,26.8,18.7,50.9,40.3,12.9,118.2,2.6,4.3,11.9,15.9,0.0,15.1,15.5,28.4,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.3,0.4,0.1,2.5,0.3,0.2,0.3,1.5,2.3,3.4,4.3,4.9,3.9,14.5,15.1,3.8,61.9,1.1,1.2,3.9,9.3,0.0,9.1,9.8,15.6,7.3,72.9,3.2,18.9,5.6,25.1,7.0,6.8,4.3,4.7,17.7,18.0,15.8,18.8,11.8,34.2,23.1,8.6,52.1,1.4,3.1,6.8,5.7,0.0,5.8,5.5,12.1,7.6,0.3,0.0,0.2,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,0.1,9.2,3.1,17.3,3.9,2.9,2.7,0.5,6.7,6.6,5.1,3.0,2.9,2.2,2.1,0.5,4.1,0.1,0.1,1.1,0.9,0.0,0.2,0.1,0.7,1.5
13,bio0_whs0_land1_list1500_bld1000,False,False,1,1500,1000,109.6,3.6,28.8,8.8,45.0,11.3,10.0,7.4,6.6,26.8,28.1,25.2,26.8,18.7,50.9,40.3,12.9,118.2,2.6,4.3,11.9,15.9,0.0,15.1,15.5,28.4,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.3,0.4,0.1,2.5,0.3,0.2,0.3,1.5,2.3,3.4,4.3,4.9,3.9,14.5,15.1,3.8,61.9,1.1,1.2,3.9,9.3,0.0,9.1,9.8,15.6,7.3,85.0,3.2,22.7,6.9,30.7,8.5,8.1,5.2,4.9,20.4,20.6,17.8,20.4,13.3,35.6,24.4,8.9,54.2,1.5,3.2,7.3,6.1,0.0,5.9,5.7,12.5,8.2,0.2,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.0,5.4,1.8,11.7,2.4,1.7,1.8,0.3,4.1,4.0,3.1,1.4,1.4,0.8,0.9,0.2,2.1,0.1,0.0,0.6,0.5,0.0,0.0,0.0,0.2,1.0
14,bio0_whs0_land1_list1500_bld1250,False,False,1,1500,1250,109.6,3.6,28.8,8.8,45.0,11.3,10.0,7.4,6.6,26.8,28.1,25.2,26.8,18.7,50.9,40.3,12.9,118.2,2.6,4.3,11.9,15.9,0.0,15.1,15.5,28.4,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.3,0.4,0.1,2.5,0.3,0.2,0.3,1.5,2.3,3.4,4.3,4.9,3.9,14.5,15.1,3.8,61.9,1.1,1.2,3.9,9.3,0.0,9.1,9.8,15.6,7.3,92.6,3.3,25.1,7.6,34.6,9.5,8.8,5.9,5.0,22.0,22.1,19.0,21.1,14.1,36.2,24.9,9.0,55.2,1.5,3.2,7.6,6.3,0.0,5.9,5.7,12.7,8.5,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,3.1,1.0,7.8,1.5,1.0,1.1,0.2,2.5,2.5,1.9,0.7,0.7,0.2,0.4,0.1,1.1,0.1,0.0,0.3,0.4,0.0,0.0,0.0,0.1,0.6
15,bio0_whs0_land2_list500_bld250,False,False,2,500,250,109.6,3.6,28.8,8.8,45.0,11.3,10.0,7.4,6.6,26.8,28.1,25.2,26.8,18.7,50.9,40.3,12.9,118.2,2.6,4.3,11.9,15.9,0.0,15.1,15.5,28.4,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,18.6,1.6,0.0,2.6,0.0,0.0,0.2,5.4,2.1,10.7,13.1,9.7,0.0,4.6,0.4,1.7,4.1,0.0,0.0,0.0,2.4,4.5,4.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.3,0.3,0.4,0.2,0.9,1.1,0.3,5.6,0.1,0.1,0.4,0.8,0.0,1.1,0.9,1.4,0.7,16.1,0.8,4.3,0.8,3.2,1.4,1.4,0.8,1.5,3.0,3.1,3.2,5.4,2.1,14.0,10.7,2.7,43.9,1.0,0.9,2.9,5.3,0.0,6.2,5.4,8.6,4.9,1.0,0.1,0.4,0.1,0.4,0.1,0.2,0.1,0.2,0.5,0.5,0.4,0.4,0.2,0.8,0.9,0.2,3.5,0.1,0.2,0.4,0.5,0.0,0.5,0.6,0.9,0.8,86.2,2.6,24.1,7.9,22.6,8.2,8.4,3.9,4.9,23.3,24.1,16.0,18.4,5.5,22.0,17.8,9.7,60.7,1.0,1.5,4.1,9.2,0.0,7.3,6.2,13.0,5.9
16,bio0_whs0_land2_list500_bld500,False,False,2,500,500,109.6,3.6,28.8,8.8,45.0,11.3,10.0,7.4,6.6,26.8,28.1,25.2,26.8,18.7,50.9,40.3,12.9,118.2,2.6,4.3,11.9,15.9,0.0,15.1,15.5,28.4,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,18.6,1.6,0.0,2.6,0.0,0.0,0.2,5.4,2.1,10.7,13.1,9.7,0.0,4.6,0.4,1.7,4.1,0.0,0.0,0.0,2.4,4.5,4.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.3,0.3,0.4,0.2,0.9,1.1,0.3,5.6,0.1,0.1,0.4,0.8,0.0,1.1,0.9,1.4,0.7,51.1,3.2,12.8,3.5,13.2,4.5,4.7,2.2,5.3,14.0,14.8,12.8,17.7,6.1,33.0,26.2,10.3,97.1,2.0,2.4,6.8,12.5,0.0,13.0,11.4,20.2,11.1,0.6,0.0,0.3,0.1,0.2,0.1,0.1,0.1,0.1,0.3,0.2,0.2,0.1,0.0,0.2,0.2,0.1,0.6,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.2,0.1,51.6,0.3,15.6,5.2,12.9,5.1,5.2,2.5,1.2,12.4,12.6,6.6,6.5,1.7,3.7,3.1,2.3,10.4,0.1,0.1,0.5,2.4,0.0,0.9,0.8,2.2,0.3
17,bio0_whs0_land2_list500_bld750,False,False,2,500,750,109.6,3.6,28.8,8.8,45.0,11.3,10.0,7.4,6.6,26.8,28.1,25.2,26.8,18.7,50.9,40.3,12.9,118.2,2.6,4.3,11.9,15.9,0.0,15.1,15.5,28.4,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,18.6,1.6,0.0,2.6,0.0,0.0,0.2,5.4,2.1,10.7,13.1,9.7,0.0,4.6,0.4,1.7,4.1,0.0,0.0,0.0,2.4,4.5,4.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.3,0.3,0.4,0.2,0.9,1.1,0.3,5.6,0.1,0.1,0.4,0.8,0.0,1.1,0.9,1.4,0.7,71.6,3.5,19.2,5.6,18.1,6.4,7.0,3.1,6.0,19.8,20.8,16.2,21.8,7.2,36.0,28.8,12.1,104.5,2.1,2.5,7.3,14.1,0.0,13.8,12.2,22.2,11.5,0.3,0.0,0.2,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4,0.1,9.3,3.1,8.0,3.2,2.9,1.6,0.5,6.8,6.7,3.3,2.5,0.7,0.8,0.6,0.5,3.5,0.0,0.0,0.1,1.0,0.0,0.2,0.1,0.3,0.0
18,bio0_whs0_land2_list500_bld1000,False,False,2,500,1000,109.6,3.6,28.8,8.8,45.0,11.3,10.0,7.4,6.6,26.8,28.1,25.2,26.8,18.7,50.9,40.3,12.9,118.2,2.6,4.3,11.9,15.9,0.0,15.1,15.5,28.4,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,18.6,1.6,0.0,2.6,0.0,0.0,0.2,5.4,2.1,10.7,13.1,9.7,0.0,4.6,0.4,1.7,4.1,0.0,0.0,0.0,2.4,4.5,4.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.3,0.3,0.4,0.2,0.9,1.1,0.3,5.6,0.1,0.1,0.4,0.8,0.0,1.1,0.9,1.4,0.7,82.9,3.5,23.1,7.0,21.0,7.7,8.3,3.7,6.2,22.5,23.5,17.4,23.1,7.5,36.5,29.2,12.4,106.3,2.1,2.5,7.3,14.5,0.0,13.9,12.2,22.5,11.5,0.2,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,0.0,5.5,1.8,5.2,2.0,1.7,1.0,0.3,4.1,4.1,2.1,1.1,0.3,0.3,0.2,0.2,1.7,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.1,0.0
19,bio0_whs0_land2_list500_bld1250,False,False,2,500,1250,109.6,3.6,28.8,8.8,45.0,11.3,10.0,7.4,6.6,26.8,28.1,25.2,26.8,18.7,50.9,40.3,12.9,118.2,2.6,4.3,11.9,15.9,0.0,15.1,15.5,28.4,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,18.6,1.6,0.0,2.6,0.0,0.0,0.2,5.4,2.1,10.7,13.1,9.7,0.0,4.6,0.4,1.7,4.1,0.0,0.0,0.0,2.4,4.5,4.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.3,0.3,0.4,0.2,0.9,1.1,0.3,5.6,0.1,0.1,0.4,0.8,0.0,1.1,0.9,1.4,0.7,90.0,3.5,25.5,7.7,22.8,8.4,9.0,4.2,6.4,24.2,25.1,18.2,23.7,7.7,36.7,29.4,12.5,107.1,2.1,2.5,7.3,14.7,0.0,13.9,12.3,22.5,11.5,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,3.1,1.0,3.4,1.2,1.0,0.6,0.2,2.5,2.5,1.4,0.5,0.2,0.1,0.1,0.1,0.9,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
20,bio0_whs0_land2_list1000_bld250,False,False,2,1000,250,109.6,3.6,28.8,8.8,45.0,11.3,10.0,7.4,6.6,26.8,28.1,25.2,26.8,18.7,50.9,40.3,12.9,118.2,2.6,4.3,11.9,15.9,0.0,15.1,15.5,28.4,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,18.6,1.6,0.0,2.6,0.0,0.0,0.2,5.4,2.1,10.7,13.1,9.7,0.0,4.6,0.4,1.7,4.1,0.0,0.0,0.0,2.4,4.5,4.2,1.1,0.1,0.2,0.0,1.0,0.1,0.1,0.1,0.7,0.9,1.4,1.7,2.1,1.0,5.6,6.4,1.8,30.6,0.5,0.3,1.7,4.7,0.0,5.1,4.4,7.5,3.5,15.9,0.8,4.2,0.8,3.0,1.4,1.4,0.8,1.3,2.8,2.9,2.9,4.9,1.8,12.0,8.5,2.2,31.7,0.8,0.8,2.3,3.6,0.0,4.2,3.7,5.9,3.7,1.0,0.1,0.4,0.1,0.4,0.1,0.2,0.1,0.2,0.5,0.4,0.4,0.4,0.2,0.7,0.7,0.2,2.8,0.1,0.2,0.3,0.4,0.0,0.4,0.5,0.7,0.6,85.5,2.6,24.0,7.8,22.0,8.1,8.4,3.8,4.5,22.7,23.2,15.0,17.2,5.0,19.5,15.0,8.7,48.4,0.8,1.3,3.4,7.2,0.0,5.4,4.5,9.8,4.5
