combination_id,filename,biodiversity,world_heritage,landscape_level,listed_buffer_m,building_buffer_m,zone_1_ha,zone_2_ha,zone_3_ha,zone_4_ha,zone_5_ha,zone_6_ha,zone_7_ha,zone_8_ha,zone_9_ha,zone_10_ha,zone_11_ha,zone_12_ha,zone_13_ha,zone_14_ha,zone_15_ha,zone_16_ha,zone_17_ha,zone_18_ha,zone_19_ha,zone_20_ha,zone_21_ha,zone_22_ha,zone_23_ha,zone_24_ha,zone_25_ha,zone_26_ha,zone_27_ha
166,bio1_whs0_land4_list500_bld500,True,False,4,500,500,229725.7,2126.0,91936.7,38755.0,80314.3,38258.8,29290.5,10903.1,10602.7,71405.2,102138.7,42911.4,7702.7,2472.0,13206.7,17363.0,14699.9,53309.2,218.5,614.6,2676.8,1729.9,0.0,1388.5,2972.7,6168.6,919.6
167,bio1_whs0_land4_list500_bld750,True,False,4,500,750,138549.2,159.3,55703.8,23335.9,47482.0,24514.9,17786.4,7274.8,4661.7,35149.5,50677.9,19042.9,610.0,141.1,505.3,2107.8,1352.1,11759.0,0.0,9.1,295.9,91.0,0.0,104.7,291.4,578.2,9.1
168,bio1_whs0_land4_list500_bld1000,True,False,4,500,1000,87794.0,9.1,33770.1,13648.2,29905.0,15341.8,10762.0,5007.7,2845.3,20035.3,28953.6,10784.8,86.5,0.0,0.0,482.6,168.4,5258.1,0.0,0.0,63.7,0.0,0.0,9.1,13.7,36.4,0.0
169,bio1_whs0_land4_list500_bld1250,True,False,4,500,1250,55908.6,0.0,20012.6,7893.9,18974.6,9619.3,6250.5,3018.3,1566.0,11918.3,16889.6,6491.8,9.1,0.0,0.0,81.9,22.8,3068.4,0.0,0.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0
170,bio1_whs0_land4_list1000_bld250,True,False,4,1000,250,399044.9,21059.6,140083.4,56832.8,151510.1,59468.6,43462.2,15997.3,37229.9,149110.9,197312.2,109714.0,47450.2,20076.3,115231.6,104155.5,71286.8,347488.4,4347.6,12897.1,25643.9,18874.5,50.1,13944.2,19338.8,41718.6,29122.0
171,bio1_whs0_land4_list1000_bld500,True,False,4,1000,500,229370.6,2098.7,91750.1,38691.3,79749.8,38190.5,29231.3,10762.0,10388.7,70462.8,100559.0,41805.1,6956.1,2180.6,12105.0,15951.8,14080.7,49230.2,218.5,582.7,2608.6,1506.9,0.0,1065.3,2449.2,5667.8,632.8
172,bio1_whs0_land4_list1000_bld750,True,False,4,1000,750,138535.6,159.3,55676.5,23335.9,47427.4,24514.9,17786.4,7261.2,4661.7,35063.0,50545.8,18938.2,591.8,132.0,487.1,2094.1,1352.1,11736.2,0.0,9.1,295.9,91.0,0.0,104.7,277.7,573.6,9.1
173,bio1_whs0_land4_list1000_bld1000,True,False,4,1000,1000,87794.0,9.1,33770.1,13648.2,29905.0,15341.8,10762.0,5007.7,2845.3,20035.3,28953.6,10780.2,86.5,0.0,0.0,482.6,168.4,5258.1,0.0,0.0,63.7,0.0,0.0,9.1,13.7,36.4,0.0
174,bio1_whs0_land4_list1000_bld1250,True,False,4,1000,1250,55908.6,0.0,20012.6,7893.9,18974.6,9619.3,6250.5,3018.3,1566.0,11918.3,16889.6,6491.8,9.1,0.0,0.0,81.9,22.8,3068.4,0.0,0.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0
175,bio1_whs0_land4_list1500_bld250,True,False,4,1500,250,392006.8,20099.1,138754.1,56286.5,143174.5,58011.9,42824.9,15023.1,33014.4,139696.5,183459.1,96989.9,37689.7,15232.5,86942.7,74273.2,58335.1,224754.4,2858.9,10976.0,19502.7,9710.4,50.1,7142.8,9742.2,24979.3,18114.2
176,bio1_whs0_land4_list1500_bld500,True,False,4,1500,500,228250.7,1994.0,90880.5,38450.0,78379.5,37972.0,28894.4,10311.3,9856.1,68100.1,96771.4,39460.6,6027.4,1770.9,9541.9,12532.9,12523.8,40835.5,173.0,500.8,2185.2,810.3,0.0,764.8,1434.0,4242.9,405.2
177,bio1_whs0_land4_list1500_bld750,True,False,4,1500,750,138267.0,159.3,55339.6,23258.5,47008.6,24437.5,17604.3,7056.3,4625.3,34452.9,49667.2,18519.4,537.2,109.3,432.5,1962.1,1288.3,11508.6,0.0,9.1,268.6,81.9,0.0,104.7,191.2,491.7,9.1
178,bio1_whs0_land4_list1500_bld1000,True,False,4,1500,1000,87725.7,9.1,33669.9,13634.6,29686.5,15328.1,10707.4,4921.2,2845.3,19880.5,28680.4,10643.6,72.8,0.0,0.0,464.3,168.4,5253.5,0.0,0.0,63.7,0.0,0.0,9.1,13.7,36.4,0.0
179,bio1_whs0_land4_list1500_bld1250,True,False,4,1500,1250,55904.1,0.0,19994.4,7893.9,18901.8,9619.3,6246.0,3000.1,1566.0,11895.5,16848.6,6459.9,9.1,0.0,0.0,81.9,22.8,3068.4,0.0,0.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0
180,bio1_whs1_land1_list500_bld250,True,True,1,500,250,479855.4,21537.6,170502.9,60283.5,203813.1,79321.9,47254.4,33187.4,40098.0,156959.3,209895.2,149912.1,82162.6,58576.4,202811.6,180864.2,81120.1,520071.8,6482.7,20235.6,54087.6,71837.6,72.8,41550.2,71355.1,121295.5,68646.4
181,bio1_whs1_land1_list500_bld500,True,True,1,500,500,267665.8,2126.0,110802.1,40876.4,118017.7,52193.8,31839.8,23563.5,10602.7,72984.9,104465.0,65933.1,15578.5,17645.3,33328.5,31024.9,14790.9,65450.6,505.3,1256.5,14668.0,11627.0,0.0,2185.2,10711.9,19812.3,10452.4
182,bio1_whs1_land1_list500_bld750,True,True,1,500,750,154177.8,159.3,66101.6,24560.5,74004.6,33829.2,19593.7,16921.5,4661.7,35855.1,51747.7,32672.9,3737.6,6974.4,6459.9,5690.6,1352.1,15455.6,31.9,9.1,6865.1,1957.6,0.0,104.7,1670.7,2362.7,4511.5
183,bio1_whs1_land1_list500_bld1000,True,True,1,500,1000,93070.3,9.1,39082.8,14435.8,47696.0,21314.6,12036.7,11877.3,2845.3,20381.3,29408.8,18296.3,1802.8,3154.8,1884.7,1638.9,168.4,6992.6,0.0,0.0,3837.7,437.0,0.0,9.1,396.1,214.0,2385.5
184,bio1_whs1_land1_list500_bld1250,True,True,1,500,1250,56518.7,0.0,22571.0,8349.2,30483.2,13111.1,7179.2,7766.5,1566.0,12045.8,17076.2,10425.1,924.1,1397.6,550.8,591.8,22.8,3865.0,0.0,0.0,2212.5,95.6,0.0,0.0,122.9,9.1,1238.3
185,bio1_whs1_land1_list1000_bld250,True,True,1,1000,250,475307.6,21059.6,169783.6,60087.8,198464.0,78607.1,47031.4,32595.5,37229.9,151833.3,201477.7,141544.7,72338.4,51702.2,178765.6,152265.8,71559.9,405855.4,5308.2,18287.2,47145.2,53873.7,72.8,26854.9,52303.1,91085.4,54219.7
186,bio1_whs1_land1_list1000_bld500,True,True,1,1000,500,267119.5,2098.7,110597.2,40812.7,117330.3,52111.9,31780.6,23395.0,10388.7,71997.0,102862.6,64731.3,14649.8,16916.9,31457.4,28498.3,14162.7,60524.8,505.3,1201.8,14476.8,10252.1,0.0,1625.2,9405.4,17859.3,9746.8
187,bio1_whs1_land1_list1000_bld750,True,True,1,1000,750,154164.1,159.3,66074.2,24560.5,73909.0,33829.2,19593.7,16907.8,4661.7,35768.6,51615.7,32559.1,3719.4,6933.4,6428.1,5635.9,1352.1,15419.1,31.9,9.1,6837.8,1898.4,0.0,104.7,1657.1,2340.0,4511.5
188,bio1_whs1_land1_list1000_bld1000,True,True,1,1000,1000,93070.3,9.1,39082.8,14435.8,47696.0,21314.6,12036.7,11877.3,2845.3,20381.3,29408.8,18291.7,1802.8,3154.8,1884.7,1638.9,168.4,6992.6,0.0,0.0,3837.7,437.0,0.0,9.1,396.1,214.0,2385.5
189,bio1_whs1_land1_list1000_bld1250,True,True,1,1000,1250,56518.7,0.0,22571.0,8349.2,30483.2,13111.1,7179.2,7766.5,1566.0,12045.8,17076.2,10425.1,924.1,1397.6,550.8,591.8,22.8,3865.0,0.0,0.0,2212.5,95.6,0.0,0.0,122.9,9.1,1238.3
190,bio1_whs1_land1_list1500_bld250,True,True,1,1500,250,467258.8,20099.1,168317.7,59541.5,189463.8,77059.3,46389.5,31348.2,33014.4,142173.0,187133.0,128028.5,59318.4,42601.8,140971.1,109568.3,58549.0,262334.9,3669.3,15514.7,38855.2,30606.1,63.7,12774.2,28598.5,56668.9,38213.3
191,bio1_whs1_land1_list1500_bld500,True,True,1,1500,500,265507.9,1994.0,109654.8,40571.4,115550.3,51829.6,31439.2,22830.5,9856.1,69488.6,98906.5,62004.4,13334.1,15396.4,27551.4,22498.2,12587.5,50158.9,437.0,1065.3,13539.0,6787.7,0.0,1015.2,6277.8,13466.1,8763.5
192,bio1_whs1_land1_list1500_bld750,True,True,1,1500,750,153772.6,159.3,65737.4,24483.1,73244.4,33706.3,19402.5,16643.8,4625.3,35108.5,50709.7,32085.7,3642.0,6632.9,6264.2,5071.4,1288.3,14991.2,31.9,9.1,6642.0,1493.2,0.0,104.7,1365.7,2034.9,4302.1
193,bio1_whs1_land1_list1500_bld1000,True,True,1,1500,1000,92988.3,9.1,38982.6,14422.2,47381.9,21296.4,11982.0,11777.2,2845.3,20199.2,29135.7,18155.2,1789.1,3068.4,1880.2,1556.9,168.4,6974.4,0.0,0.0,3805.8,346.0,0.0,9.1,391.5,186.7,2367.3
194,bio1_whs1_land1_list1500_bld1250,True,True,1,1500,1250,56514.1,0.0,22552.8,8349.2,30405.8,13106.5,7174.7,7748.3,1566.0,12023.0,17035.3,10393.2,924.1,1383.9,550.8,591.8,22.8,3865.0,0.0,0.0,2212.5,95.6,0.0,0.0,122.9,9.1,1238.3
195,bio1_whs1_land2_list500_bld250,True,True,2,500,250,450838.1,21537.6,170502.9,60283.5,166109.8,66921.0,47131.5,17818.3,40098.0,156863.7,208511.3,115982.7,80856.0,33574.3,163455.7,158825.8,81120.1,503933.4,5599.5,14149.0,32568.2,71837.6,72.8,41550.2,57747.8,102871.7,51374.4
196,bio1_whs1_land2_list500_bld500,True,True,2,500,500,247776.1,2126.0,110802.1,40876.4,87639.2,43453.1,31744.2,11932.0,10602.7,72893.8,103709.3,42879.5,15023.1,5526.7,18177.9,23203.8,14790.9,58207.6,218.5,614.6,2645.0,11627.0,0.0,2185.2,7188.3,15874.4,2162.4
197,bio1_whs1_land2_list500_bld750,True,True,2,500,750,141695.0,159.3,66101.6,24560.5,52544.4,28006.7,19511.8,8003.2,4661.7,35782.2,51524.6,19320.6,3491.7,1188.2,2080.5,2708.7,1352.1,12136.8,0.0,9.1,309.6,1957.6,0.0,104.7,874.1,1780.0,95.6
198,bio1_whs1_land2_list500_bld1000,True,True,2,500,1000,85271.9,9.1,39082.8,14435.8,33292.1,17517.8,11959.3,5462.9,2845.3,20335.8,29372.4,11039.7,1698.1,373.3,737.5,519.0,168.4,5299.1,0.0,0.0,72.8,437.0,0.0,9.1,109.3,127.5,0.0
199,bio1_whs1_land2_list500_bld1250,True,True,2,500,1250,51702.2,0.0,22571.0,8349.2,21273.6,10848.5,7115.5,3327.8,1566.0,12036.7,17076.2,6733.1,910.5,118.4,309.6,81.9,22.8,3068.4,0.0,0.0,18.2,95.6,0.0,0.0,9.1,0.0,0.0
200,bio1_whs1_land2_list1000_bld250,True,True,2,1000,250,446681.8,21059.6,169783.6,60087.8,160988.3,66242.7,46908.4,17340.3,37229.9,151737.7,200098.3,108361.9,71041.0,29044.6,141344.4,132166.7,71559.9,391324.0,4438.6,12897.1,26709.2,53873.7,72.8,26854.9,41459.2,75793.7,39050.9
201,bio1_whs1_land2_list1000_bld500,True,True,2,1000,500,247361.9,2098.7,110597.2,40812.7,87074.7,43375.7,31685.0,11790.8,10388.7,71905.9,102106.9,41887.1,14094.4,5148.8,16739.4,21086.9,14162.7,53454.9,218.5,582.7,2572.1,10252.1,0.0,1625.2,6168.6,14340.2,1725.4
202,bio1_whs1_land2_list1000_bld750,True,True,2,1000,750,141681.3,159.3,66074.2,24560.5,52489.7,28006.7,19511.8,7989.5,4661.7,35695.8,51392.6,19215.9,3473.5,1179.1,2062.3,2695.0,1352.1,12105.0,0.0,9.1,300.5,1898.4,0.0,104.7,860.4,1757.2,95.6
203,bio1_whs1_land2_list1000_bld1000,True,True,2,1000,1000,85271.9,9.1,39082.8,14435.8,33292.1,17517.8,11959.3,5462.9,2845.3,20335.8,29372.4,11035.1,1698.1,373.3,737.5,519.0,168.4,5299.1,0.0,0.0,72.8,437.0,0.0,9.1,109.3,127.5,0.0
204,bio1_whs1_land2_list1000_bld1250,True,True,2,1000,1250,51702.2,0.0,22571.0,8349.2,21273.6,10848.5,7115.5,3327.8,1566.0,12036.7,17076.2,6733.1,910.5,118.4,309.6,81.9,22.8,3068.4,0.0,0.0,18.2,95.6,0.0,0.0,9.1,0.0,0.0
205,bio1_whs1_land2_list1500_bld250,True,True,2,1500,250,439397.8,20099.1,168317.7,59541.5,152589.0,64726.7,46266.5,16361.5,33014.4,142118.4,185767.2,96343.5,58021.0,22948.9,106659.3,93029.3,58549.0,249979.5,2913.6,10976.0,20272.1,30606.1,63.7,12774.2,21765.3,45151.2,25225.1
206,bio1_whs1_land2_list1500_bld500,True,True,2,1500,500,246132.7,1994.0,109654.8,40571.4,85686.2,43107.1,31343.6,11335.6,9856.1,69438.5,98159.9,39615.4,12778.7,4620.7,13570.9,16097.5,12587.5,43585.1,173.0,500.8,2185.2,6787.7,0.0,1015.2,3860.5,10475.2,1279.2
207,bio1_whs1_land2_list1500_bld750,True,True,2,1500,750,141394.5,159.3,65737.4,24483.1,52057.3,27892.9,19320.6,7780.1,4625.3,35072.1,50486.7,18797.1,3396.1,1156.3,1994.0,2353.6,1288.3,11781.7,0.0,9.1,268.6,1493.2,0.0,104.7,660.1,1511.4,77.4
208,bio1_whs1_land2_list1500_bld1000,True,True,2,1500,1000,85203.6,9.1,38982.6,14422.2,33073.5,17499.6,11904.7,5376.4,2845.3,20181.0,29099.3,10898.6,1684.4,373.3,737.5,478.0,168.4,5294.5,0.0,0.0,63.7,346.0,0.0,9.1,109.3,109.3,0.0
209,bio1_whs1_land2_list1500_bld1250,True,True,2,1500,1250,51697.6,0.0,22552.8,8349.2,21200.8,10843.9,7110.9,3309.6,1566.0,12013.9,17035.3,6701.2,910.5,118.4,309.6,81.9,22.8,3068.4,0.0,0.0,18.2,95.6,0.0,0.0,9.1,0.0,0.0
210,bio1_whs1_land3_list500_bld250,True,True,3,500,250,389257.2,21537.6,140748.1,57028.5,156590.6,60115.1,43685.3,16475.3,40098.0,154073.1,205438.4,115545.7,68304.9,23731.9,153112.5,138162.3,80819.6,474219.5,5408.3,14149.0,30902.0,29522.6,72.8,31735.1,35832.3,57019.4,38677.6
211,bio1_whs1_land3_list500_bld500,True,True,3,500,500,217211.0,2126.0,91936.7,38755.0,80314.3,38258.8,29290.5,10903.1,10602.7,71405.2,102138.7,42588.2,8686.1,2472.0,14836.4,18055.0,14699.9,54501.9,218.5,614.6,2599.4,1857.4,0.0,1616.1,3441.7,5986.5,919.6
212,bio1_whs1_land3_list500_bld750,True,True,3,500,750,127668.9,159.3,55703.8,23335.9,47482.0,24514.9,17786.4,7274.8,4661.7,35149.5,50677.9,19042.9,437.0,141.1,560.0,2107.8,1352.1,11809.1,0.0,9.1,286.8,91.0,0.0,104.7,305.0,564.5,9.1
213,bio1_whs1_land3_list500_bld1000,True,True,3,500,1000,78466.0,9.1,33770.1,13648.2,29905.0,15341.8,10762.0,5007.7,2845.3,20035.3,28953.6,10784.8,31.9,0.0,0.0,482.6,168.4,5258.1,0.0,0.0,63.7,0.0,0.0,9.1,13.7,36.4,0.0
214,bio1_whs1_land3_list500_bld1250,True,True,3,500,1250,48010.1,0.0,20012.6,7893.9,18974.6,9619.3,6250.5,3018.3,1566.0,11918.3,16889.6,6491.8,9.1,0.0,0.0,81.9,22.8,3068.4,0.0,0.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0
215,bio1_whs1_land3_list1000_bld250,True,True,3,1000,250,385287.4,21059.6,140083.4,56832.8,151510.1,59468.6,43462.2,15997.3,37229.9,149110.9,197312.2,107924.9,58794.9,20076.3,132576.4,114881.1,71286.8,369199.1,4306.6,12897.1,25480.1,20827.5,72.8,20558.9,24637.9,41586.6,28949.0
216,bio1_whs1_land3_list1000_bld500,True,True,3,1000,500,216855.9,2098.7,91750.1,38691.3,79749.8,38190.5,29231.3,10762.0,10388.7,70462.8,100559.0,41595.7,7780.1,2180.6,13539.0,16493.5,14080.7,50341.0,218.5,582.7,2540.3,1597.9,0.0,1224.6,2827.1,5467.5,632.8
217,bio1_whs1_land3_list1000_bld750,True,True,3,1000,750,127655.2,159.3,55676.5,23335.9,47427.4,24514.9,17786.4,7261.2,4661.7,35063.0,50545.8,18938.2,418.8,132.0,541.7,2094.1,1352.1,11786.3,0.0,9.1,286.8,91.0,0.0,104.7,291.4,560.0,9.1
218,bio1_whs1_land3_list1000_bld1000,True,True,3,1000,1000,78466.0,9.1,33770.1,13648.2,29905.0,15341.8,10762.0,5007.7,2845.3,20035.3,28953.6,10780.2,31.9,0.0,0.0,482.6,168.4,5258.1,0.0,0.0,63.7,0.0,0.0,9.1,13.7,36.4,0.0
219,bio1_whs1_land3_list1000_bld1250,True,True,3,1000,1250,48010.1,0.0,20012.6,7893.9,18974.6,9619.3,6250.5,3018.3,1566.0,11918.3,16889.6,6491.8,9.1,0.0,0.0,81.9,22.8,3068.4,0.0,0.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0
220,bio1_whs1_land3_list1500_bld250,True,True,3,1500,250,378249.3,20099.1,138754.1,56286.5,143174.5,58011.9,42824.9,15023.1,33014.4,139696.5,183459.1,95915.5,46548.8,15232.5,99898.9,80906.1,58335.1,236690.9,2849.8,10976.0,19434.4,10306.7,63.7,10170.2,11854.6,24797.2,18000.4
221,bio1_whs1_land3_list1500_bld500,True,True,3,1500,500,215736.0,1994.0,90880.5,38450.0,78379.5,37972.0,28894.4,10311.3,9856.1,68100.1,96771.4,39324.1,6673.9,1770.9,10743.8,12901.6,12523.8,41468.3,173.0,500.8,2167.0,855.9,0.0,865.0,1570.6,4083.5,405.2
222,bio1_whs1_land3_list1500_bld750,True,True,3,1500,750,127386.6,159.3,55339.6,23258.5,47008.6,24437.5,17604.3,7056.3,4625.3,34452.9,49667.2,18519.4,364.2,109.3,487.1,1962.1,1288.3,11558.7,0.0,9.1,268.6,81.9,0.0,104.7,200.3,482.6,9.1
223,bio1_whs1_land3_list1500_bld1000,True,True,3,1500,1000,78397.7,9.1,33669.9,13634.6,29686.5,15328.1,10707.4,4921.2,2845.3,19880.5,28680.4,10643.6,18.2,0.0,0.0,464.3,168.4,5253.5,0.0,0.0,63.7,0.0,0.0,9.1,13.7,36.4,0.0
224,bio1_whs1_land3_list1500_bld1250,True,True,3,1500,1250,48005.6,0.0,19994.4,7893.9,18901.8,9619.3,6246.0,3000.1,1566.0,11895.5,16848.6,6459.9,9.1,0.0,0.0,81.9,22.8,3068.4,0.0,0.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0
225,bio1_whs1_land4_list500_bld250,True,True,4,500,250,389257.2,21537.6,140748.1,57028.5,156590.6,60115.1,43685.3,16475.3,40098.0,154073.1,205438.4,115545.7,52712.8,23731.9,132558.2,123863.0,80819.6,445293.3,5408.3,14149.0,30902.0,26413.3,50.1,21692.4,27109.8,56404.8,38677.6
226,bio1_whs1_land4_list500_bld500,True,True,4,500,500,217211.0,2126.0,91936.7,38755.0,80314.3,38258.8,29290.5,10903.1,10602.7,71405.2,102138.7,42588.2,7074.5,2472.0,13206.7,17363.0,14699.9,53309.2,218.5,614.6,2599.4,1729.9,0.0,1388.5,2954.5,5954.6,919.6
227,bio1_whs1_land4_list500_bld750,True,True,4,500,750,127668.9,159.3,55703.8,23335.9,47482.0,24514.9,17786.4,7274.8,4661.7,35149.5,50677.9,19042.9,405.2,141.1,505.3,2107.8,1352.1,11759.0,0.0,9.1,286.8,91.0,0.0,104.7,291.4,564.5,9.1
228,bio1_whs1_land4_list500_bld1000,True,True,4,500,1000,78466.0,9.1,33770.1,13648.2,29905.0,15341.8,10762.0,5007.7,2845.3,20035.3,28953.6,10784.8,31.9,0.0,0.0,482.6,168.4,5258.1,0.0,0.0,63.7,0.0,0.0,9.1,13.7,36.4,0.0
229,bio1_whs1_land4_list500_bld1250,True,True,4,500,1250,48010.1,0.0,20012.6,7893.9,18974.6,9619.3,6250.5,3018.3,1566.0,11918.3,16889.6,6491.8,9.1,0.0,0.0,81.9,22.8,3068.4,0.0,0.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0
230,bio1_whs1_land4_list1000_bld250,True,True,4,1000,250,385287.4,21059.6,140083.4,56832.8,151510.1,59468.6,43462.2,15997.3,37229.9,149110.9,197312.2,107924.9,45287.8,20076.3,115231.6,104155.5,71286.8,347488.4,4306.6,12897.1,25480.1,18874.5,50.1,13944.2,19266.0,41245.2,28949.0
231,bio1_whs1_land4_list1000_bld500,True,True,4,1000,500,216855.9,2098.7,91750.1,38691.3,79749.8,38190.5,29231.3,10762.0,10388.7,70462.8,100559.0,41595.7,6327.9,2180.6,12105.0,15951.8,14080.7,49230.2,218.5,582.7,2540.3,1506.9,0.0,1065.3,2435.6,5453.8,632.8
232,bio1_whs1_land4_list1000_bld750,True,True,4,1000,750,127655.2,159.3,55676.5,23335.9,47427.4,24514.9,17786.4,7261.2,4661.7,35063.0,50545.8,18938.2,387.0,132.0,487.1,2094.1,1352.1,11736.2,0.0,9.1,286.8,91.0,0.0,104.7,277.7,560.0,9.1
233,bio1_whs1_land4_list1000_bld1000,True,True,4,1000,1000,78466.0,9.1,33770.1,13648.2,29905.0,15341.8,10762.0,5007.7,2845.3,20035.3,28953.6,10780.2,31.9,0.0,0.0,482.6,168.4,5258.1,0.0,0.0,63.7,0.0,0.0,9.1,13.7,36.4,0.0
234,bio1_whs1_land4_list1000_bld1250,True,True,4,1000,1250,48010.1,0.0,20012.6,7893.9,18974.6,9619.3,6250.5,3018.3,1566.0,11918.3,16889.6,6491.8,9.1,0.0,0.0,81.9,22.8,3068.4,0.0,0.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0
235,bio1_whs1_land4_list1500_bld250,True,True,4,1500,250,378249.3,20099.1,138754.1,56286.5,143174.5,58011.9,42824.9,15023.1,33014.4,139696.5,183459.1,95915.5,35950.7,15232.5,86942.7,74273.2,58335.1,224754.4,2849.8,10976.0,19434.4,9710.4,50.1,7142.8,9714.9,24665.2,18000.4
236,bio1_whs1_land4_list1500_bld500,True,True,4,1500,500,215736.0,1994.0,90880.5,38450.0,78379.5,37972.0,28894.4,10311.3,9856.1,68100.1,96771.4,39324.1,5435.6,1770.9,9541.9,12532.9,12523.8,40835.5,173.0,500.8,2167.0,810.3,0.0,764.8,1434.0,4083.5,405.2
237,bio1_whs1_land4_list1500_bld750,True,True,4,1500,750,127386.6,159.3,55339.6,23258.5,47008.6,24437.5,17604.3,7056.3,4625.3,34452.9,49667.2,18519.4,332.3,109.3,432.5,1962.1,1288.3,11508.6,0.0,9.1,268.6,81.9,0.0,104.7,191.2,482.6,9.1
238,bio1_whs1_land4_list1500_bld1000,True,True,4,1500,1000,78397.7,9.1,33669.9,13634.6,29686.5,15328.1,10707.4,4921.2,2845.3,19880.5,28680.4,10643.6,18.2,0.0,0.0,464.3,168.4,5253.5,0.0,0.0,63.7,0.0,0.0,9.1,13.7,36.4,0.0
239,bio1_whs1_land4_list1500_bld1250,True,True,4,1500,1250,48005.6,0.0,19994.4,7893.9,18901.8,9619.3,6246.0,3000.1,1566.0,11895.5,16848.6,6459.9,9.1,0.0,0.0,81.9,22.8,3068.4,0.0,0.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0
